Date_Key,Date,Year,Month,DayOfWeek
20140814,2014-08-14,2014,8,Thu
19911222,1991-12-22,1991,12,Sun
20110326,2011-03-26,2011,3,Sat
20221110,2022-11-10,2022,11,Thu
19900617,1990-06-17,1990,6,Sun
20020818,2002-08-18,2002,8,Sun
19830208,1983-02-08,1983,2,Tue
19810326,1981-03-26,1981,3,Thu
19440714,1944-07-14,1944,7,Fri
20150706,2015-07-06,2015,7,Mon
20201127,2020-11-27,2020,11,Fri
20030518,2003-05-18,2003,5,Sun
20210703,2021-07-03,2021,7,Sat
19490225,1949-02-25,1949,2,Fri
20031222,2003-12-22,2003,12,Mon
20090622,2009-06-22,2009,6,Mon
19791228,1979-12-28,1979,12,Fri
20130228,2013-02-28,2013,2,Thu
19970613,1997-06-13,1997,6,Fri
19830814,1983-08-14,1983,8,Sun
19780120,1978-01-20,1978,1,Fri
19690101,1969-01-01,1969,1,Wed
20171018,2017-10-18,2017,10,Wed
19910225,1991-02-25,1991,2,Mon
19570324,1957-03-24,1957,3,Sun
19670706,1967-07-06,1967,7,Thu
19780414,1978-04-14,1978,4,Fri
19861130,1986-11-30,1986,11,Sun
20190304,2019-03-04,2019,3,Mon
20090814,2009-08-14,2009,8,Fri
20010907,2001-09-07,2001,9,Fri
20190502,2019-05-02,2019,5,Thu
20181209,2018-12-09,2018,12,Sun
19700726,1970-07-26,1970,7,Sun
20150821,2015-08-21,2015,8,Fri
20180916,2018-09-16,2018,9,Sun
20120904,2012-09-04,2012,9,Tue
20150123,2015-01-23,2015,1,Fri
19940306,1994-03-06,1994,3,Sun
19851012,1985-10-12,1985,10,Sat
20210910,2021-09-10,2021,9,Fri
20141029,2014-10-29,2014,10,Wed
20081122,2008-11-22,2008,11,Sat
19890723,1989-07-23,1989,7,Sun
20191002,2019-10-02,2019,10,Wed
19890528,1989-05-28,1989,5,Sun
20220714,2022-07-14,2022,7,Thu
20090110,2009-01-10,2009,1,Sat
20041216,2004-12-16,2004,12,Thu
20170405,2017-04-05,2017,4,Wed
19500922,1950-09-22,1950,9,Fri
20210426,2021-04-26,2021,4,Mon
20170208,2017-02-08,2017,2,Wed
20021105,2002-11-05,2002,11,Tue
20070324,2007-03-24,2007,3,Sat
20070818,2007-08-18,2007,8,Sat
20191115,2019-11-15,2019,11,Fri
20220212,2022-02-12,2022,2,Sat
20060413,2006-04-13,2006,4,Thu
19780723,1978-07-23,1978,7,Sun
20090416,2009-04-16,2009,4,Thu
19481224,1948-12-24,1948,12,Fri
20170420,2017-04-20,2017,4,Thu
19930825,1993-08-25,1993,8,Wed
19620429,1962-04-29,1962,4,Sun
19770807,1977-08-07,1977,8,Sun
20070227,2007-02-27,2007,2,Tue
20010323,2001-03-23,2001,3,Fri
19620920,1962-09-20,1962,9,Thu
20170225,2017-02-25,2017,2,Sat
19820323,1982-03-23,1982,3,Tue
20110412,2011-04-12,2011,4,Tue
19980630,1998-06-30,1998,6,Tue
20220713,2022-07-13,2022,7,Wed
20180306,2018-03-06,2018,3,Tue
20130119,2013-01-19,2013,1,Sat
19941107,1994-11-07,1994,11,Mon
20001110,2000-11-10,2000,11,Fri
20140507,2014-05-07,2014,5,Wed
19991105,1999-11-05,1999,11,Fri
20210528,2021-05-28,2021,5,Fri
20160613,2016-06-13,2016,6,Mon
20100725,2010-07-25,2010,7,Sun
19770726,1977-07-26,1977,7,Tue
19960924,1996-09-24,1996,9,Tue
19910517,1991-05-17,1991,5,Fri
20190810,2019-08-10,2019,8,Sat
20120518,2012-05-18,2012,5,Fri
19920622,1992-06-22,1992,6,Mon
19811022,1981-10-22,1981,10,Thu
20071211,2007-12-11,2007,12,Tue
19720210,1972-02-10,1972,2,Thu
20200721,2020-07-21,2020,7,Tue
19660216,1966-02-16,1966,2,Wed
19820403,1982-04-03,1982,4,Sat
20120828,2012-08-28,2012,8,Tue
19911121,1991-11-21,1991,11,Thu
19760622,1976-06-22,1976,6,Tue
19820325,1982-03-25,1982,3,Thu
20100826,2010-08-26,2010,8,Thu
20211105,2021-11-05,2021,11,Fri
19870420,1987-04-20,1987,4,Mon
20121230,2012-12-30,2012,12,Sun
19480903,1948-09-03,1948,9,Fri
20201116,2020-11-16,2020,11,Mon
20180202,2018-02-02,2018,2,Fri
19811025,1981-10-25,1981,10,Sun
19920521,1992-05-21,1992,5,Thu
19780326,1978-03-26,1978,3,Sun
19620724,1962-07-24,1962,7,Tue
19871221,1987-12-21,1987,12,Mon
20180212,2018-02-12,2018,2,Mon
20141119,2014-11-19,2014,11,Wed
19891018,1989-10-18,1989,10,Wed
20160111,2016-01-11,2016,1,Mon
20190929,2019-09-29,2019,9,Sun
20200903,2020-09-03,2020,9,Thu
20201109,2020-11-09,2020,11,Mon
20210801,2021-08-01,2021,8,Sun
19520802,1952-08-02,1952,8,Sat
19980402,1998-04-02,1998,4,Thu
20210205,2021-02-05,2021,2,Fri
20161222,2016-12-22,2016,12,Thu
19840110,1984-01-10,1984,1,Tue
19780215,1978-02-15,1978,2,Wed
20170521,2017-05-21,2017,5,Sun
20200816,2020-08-16,2020,8,Sun
20180524,2018-05-24,2018,5,Thu
19770322,1977-03-22,1977,3,Tue
19850302,1985-03-02,1985,3,Sat
19941206,1994-12-06,1994,12,Tue
19931026,1993-10-26,1993,10,Tue
20120116,2012-01-16,2012,1,Mon
20191114,2019-11-14,2019,11,Thu
19890720,1989-07-20,1989,7,Thu
20200916,2020-09-16,2020,9,Wed
19950602,1995-06-02,1995,6,Fri
19910513,1991-05-13,1991,5,Mon
20211201,2021-12-01,2021,12,Wed
19711217,1971-12-17,1971,12,Fri
19830820,1983-08-20,1983,8,Sat
20180829,2018-08-29,2018,8,Wed
19950529,1995-05-29,1995,5,Mon
20170821,2017-08-21,2017,8,Mon
19721113,1972-11-13,1972,11,Mon
19840401,1984-04-01,1984,4,Sun
19970502,1997-05-02,1997,5,Fri
19940120,1994-01-20,1994,1,Thu
20081011,2008-10-11,2008,10,Sat
20050325,2005-03-25,2005,3,Fri
19981110,1998-11-10,1998,11,Tue
20160812,2016-08-12,2016,8,Fri
19650125,1965-01-25,1965,1,Mon
19901108,1990-11-08,1990,11,Thu
20010805,2001-08-05,2001,8,Sun
20210321,2021-03-21,2021,3,Sun
20160314,2016-03-14,2016,3,Mon
19971220,1997-12-20,1997,12,Sat
20131018,2013-10-18,2013,10,Fri
20101224,2010-12-24,2010,12,Fri
20150727,2015-07-27,2015,7,Mon
20070120,2007-01-20,2007,1,Sat
20190816,2019-08-16,2019,8,Fri
19790707,1979-07-07,1979,7,Sat
20180529,2018-05-29,2018,5,Tue
19801201,1980-12-01,1980,12,Mon
19910207,1991-02-07,1991,2,Thu
20201216,2020-12-16,2020,12,Wed
19810317,1981-03-17,1981,3,Tue
19821102,1982-11-02,1982,11,Tue
20140524,2014-05-24,2014,5,Sat
19740919,1974-09-19,1974,9,Thu
20140727,2014-07-27,2014,7,Sun
19780709,1978-07-09,1978,7,Sun
20030123,2003-01-23,2003,1,Thu
19661111,1966-11-11,1966,11,Fri
19950203,1995-02-03,1995,2,Fri
19530127,1953-01-27,1953,1,Tue
19430528,1943-05-28,1943,5,Fri
19871027,1987-10-27,1987,10,Tue
19990416,1999-04-16,1999,4,Fri
20021204,2002-12-04,2002,12,Wed
19991223,1999-12-23,1999,12,Thu
20200813,2020-08-13,2020,8,Thu
19480913,1948-09-13,1948,9,Mon
19791117,1979-11-17,1979,11,Sat
19890205,1989-02-05,1989,2,Sun
20170316,2017-03-16,2017,3,Thu
20220326,2022-03-26,2022,3,Sat
19780309,1978-03-09,1978,3,Thu
19510729,1951-07-29,1951,7,Sun
20030831,2003-08-31,2003,8,Sun
19871125,1987-11-25,1987,11,Wed
20181229,2018-12-29,2018,12,Sat
19630907,1963-09-07,1963,9,Sat
19360323,1936-03-23,1936,3,Mon
19821025,1982-10-25,1982,10,Mon
20200406,2020-04-06,2020,4,Mon
20200530,2020-05-30,2020,5,Sat
19570925,1957-09-25,1957,9,Wed
20051206,2005-12-06,2005,12,Tue
20131222,2013-12-22,2013,12,Sun
19871201,1987-12-01,1987,12,Tue
20220228,2022-02-28,2022,2,Mon
20070923,2007-09-23,2007,9,Sun
19770731,1977-07-31,1977,7,Sun
20150724,2015-07-24,2015,7,Fri
20130929,2013-09-29,2013,9,Sun
19951212,1995-12-12,1995,12,Tue
20061003,2006-10-03,2006,10,Tue
20020822,2002-08-22,2002,8,Thu
20090523,2009-05-23,2009,5,Sat
19530602,1953-06-02,1953,6,Tue
20190210,2019-02-10,2019,2,Sun
20200615,2020-06-15,2020,6,Mon
19530518,1953-05-18,1953,5,Mon
20070116,2007-01-16,2007,1,Tue
19891005,1989-10-05,1989,10,Thu
20170527,2017-05-27,2017,5,Sat
19680805,1968-08-05,1968,8,Mon
20081130,2008-11-30,2008,11,Sun
20190521,2019-05-21,2019,5,Tue
19680221,1968-02-21,1968,2,Wed
20041228,2004-12-28,2004,12,Tue
19980309,1998-03-09,1998,3,Mon
19831201,1983-12-01,1983,12,Thu
20220805,2022-08-05,2022,8,Fri
20070311,2007-03-11,2007,3,Sun
20180812,2018-08-12,2018,8,Sun
20171217,2017-12-17,2017,12,Sun
19971021,1997-10-21,1997,10,Tue
20110504,2011-05-04,2011,5,Wed
20150523,2015-05-23,2015,5,Sat
19911216,1991-12-16,1991,12,Mon
19850620,1985-06-20,1985,6,Thu
19531012,1953-10-12,1953,10,Mon
19950122,1995-01-22,1995,1,Sun
20090215,2009-02-15,2009,2,Sun
19910705,1991-07-05,1991,7,Fri
20080422,2008-04-22,2008,4,Tue
20091030,2009-10-30,2009,10,Fri
19690610,1969-06-10,1969,6,Tue
19980823,1998-08-23,1998,8,Sun
20051202,2005-12-02,2005,12,Fri
20161017,2016-10-17,2016,10,Mon
19780421,1978-04-21,1978,4,Fri
20210916,2021-09-16,2021,9,Thu
19990217,1999-02-17,1999,2,Wed
19950127,1995-01-27,1995,1,Fri
20060409,2006-04-09,2006,4,Sun
20200525,2020-05-25,2020,5,Mon
20030126,2003-01-26,2003,1,Sun
20210210,2021-02-10,2021,2,Wed
19690326,1969-03-26,1969,3,Wed
19880105,1988-01-05,1988,1,Tue
20221204,2022-12-04,2022,12,Sun
19880208,1988-02-08,1988,2,Mon
20180316,2018-03-16,2018,3,Fri
19760711,1976-07-11,1976,7,Sun
20140212,2014-02-12,2014,2,Wed
20091025,2009-10-25,2009,10,Sun
20151211,2015-12-11,2015,12,Fri
19410420,1941-04-20,1941,4,Sun
20110311,2011-03-11,2011,3,Fri
20140823,2014-08-23,2014,8,Sat
20041028,2004-10-28,2004,10,Thu
19970510,1997-05-10,1997,5,Sat
19740810,1974-08-10,1974,8,Sat
19430103,1943-01-03,1943,1,Sun
19810514,1981-05-14,1981,5,Thu
19930517,1993-05-17,1993,5,Mon
20130527,2013-05-27,2013,5,Mon
19870616,1987-06-16,1987,6,Tue
20090908,2009-09-08,2009,9,Tue
19561225,1956-12-25,1956,12,Tue
19520822,1952-08-22,1952,8,Fri
20150802,2015-08-02,2015,8,Sun
20170201,2017-02-01,2017,2,Wed
20171213,2017-12-13,2017,12,Wed
20070626,2007-06-26,2007,6,Tue
20091225,2009-12-25,2009,12,Fri
19941017,1994-10-17,1994,10,Mon
20121026,2012-10-26,2012,10,Fri
20160819,2016-08-19,2016,8,Fri
19641201,1964-12-01,1964,12,Tue
20061117,2006-11-17,2006,11,Fri
19970324,1997-03-24,1997,3,Mon
19991120,1999-11-20,1999,11,Sat
19891212,1989-12-12,1989,12,Tue
19920809,1992-08-09,1992,8,Sun
19700114,1970-01-14,1970,1,Wed
19980410,1998-04-10,1998,4,Fri
20030223,2003-02-23,2003,2,Sun
20200423,2020-04-23,2020,4,Thu
20100203,2010-02-03,2010,2,Wed
20181026,2018-10-26,2018,10,Fri
20170126,2017-01-26,2017,1,Thu
20010110,2001-01-10,2001,1,Wed
20190528,2019-05-28,2019,5,Tue
19490318,1949-03-18,1949,3,Fri
20160411,2016-04-11,2016,4,Mon
19500611,1950-06-11,1950,6,Sun
20080928,2008-09-28,2008,9,Sun
19570211,1957-02-11,1957,2,Mon
20210119,2021-01-19,2021,1,Tue
19490206,1949-02-06,1949,2,Sun
19901109,1990-11-09,1990,11,Fri
20110921,2011-09-21,2011,9,Wed
20140405,2014-04-05,2014,4,Sat
20110626,2011-06-26,2011,6,Sun
20191205,2019-12-05,2019,12,Thu
20200519,2020-05-19,2020,5,Tue
20000704,2000-07-04,2000,7,Tue
19490916,1949-09-16,1949,9,Fri
20000314,2000-03-14,2000,3,Tue
19560318,1956-03-18,1956,3,Sun
19840818,1984-08-18,1984,8,Sat
20151117,2015-11-17,2015,11,Tue
20141202,2014-12-02,2014,12,Tue
19870205,1987-02-05,1987,2,Thu
20070210,2007-02-10,2007,2,Sat
20080102,2008-01-02,2008,1,Wed
20150627,2015-06-27,2015,6,Sat
19480530,1948-05-30,1948,5,Sun
20090525,2009-05-25,2009,5,Mon
19890301,1989-03-01,1989,3,Wed
20071108,2007-11-08,2007,11,Thu
19950701,1995-07-01,1995,7,Sat
19800309,1980-03-09,1980,3,Sun
19450212,1945-02-12,1945,2,Mon
20160914,2016-09-14,2016,9,Wed
19640606,1964-06-06,1964,6,Sat
20020917,2002-09-17,2002,9,Tue
20220810,2022-08-10,2022,8,Wed
20201030,2020-10-30,2020,10,Fri
20191223,2019-12-23,2019,12,Mon
20190627,2019-06-27,2019,6,Thu
20180501,2018-05-01,2018,5,Tue
20221128,2022-11-28,2022,11,Mon
19951214,1995-12-14,1995,12,Thu
20130710,2013-07-10,2013,7,Wed
20070702,2007-07-02,2007,7,Mon
20140914,2014-09-14,2014,9,Sun
19530410,1953-04-10,1953,4,Fri
19821017,1982-10-17,1982,10,Sun
20201119,2020-11-19,2020,11,Thu
20151106,2015-11-06,2015,11,Fri
20090913,2009-09-13,2009,9,Sun
20150611,2015-06-11,2015,6,Thu
20010819,2001-08-19,2001,8,Sun
20211005,2021-10-05,2021,10,Tue
20180720,2018-07-20,2018,7,Fri
20200610,2020-06-10,2020,6,Wed
20200712,2020-07-12,2020,7,Sun
19661022,1966-10-22,1966,10,Sat
19840501,1984-05-01,1984,5,Tue
19550811,1955-08-11,1955,8,Thu
19570611,1957-06-11,1957,6,Tue
20220415,2022-04-15,2022,4,Fri
20130217,2013-02-17,2013,2,Sun
20210527,2021-05-27,2021,5,Thu
19720606,1972-06-06,1972,6,Tue
20090613,2009-06-13,2009,6,Sat
19970325,1997-03-25,1997,3,Tue
20180319,2018-03-19,2018,3,Mon
20160629,2016-06-29,2016,6,Wed
19870531,1987-05-31,1987,5,Sun
20070201,2007-02-01,2007,2,Thu
20090601,2009-06-01,2009,6,Mon
19510825,1951-08-25,1951,8,Sat
19660522,1966-05-22,1966,5,Sun
19830807,1983-08-07,1983,8,Sun
20090129,2009-01-29,2009,1,Thu
20220909,2022-09-09,2022,9,Fri
20111102,2011-11-02,2011,11,Wed
19920530,1992-05-30,1992,5,Sat
20070824,2007-08-24,2007,8,Fri
20140215,2014-02-15,2014,2,Sat
20050308,2005-03-08,2005,3,Tue
20000320,2000-03-20,2000,3,Mon
19661013,1966-10-13,1966,10,Thu
20070611,2007-06-11,2007,6,Mon
19761212,1976-12-12,1976,12,Sun
20201224,2020-12-24,2020,12,Thu
20210803,2021-08-03,2021,8,Tue
20150319,2015-03-19,2015,3,Thu
20020122,2002-01-22,2002,1,Tue
19820725,1982-07-25,1982,7,Sun
19971228,1997-12-28,1997,12,Sun
20020226,2002-02-26,2002,2,Tue
20130620,2013-06-20,2013,6,Thu
20210702,2021-07-02,2021,7,Fri
19721128,1972-11-28,1972,11,Tue
19500221,1950-02-21,1950,2,Tue
19641104,1964-11-04,1964,11,Wed
20090104,2009-01-04,2009,1,Sun
19500105,1950-01-05,1950,1,Thu
20130822,2013-08-22,2013,8,Thu
20180208,2018-02-08,2018,2,Thu
20110814,2011-08-14,2011,8,Sun
19730503,1973-05-03,1973,5,Thu
20040610,2004-06-10,2004,6,Thu
20160303,2016-03-03,2016,3,Thu
20200221,2020-02-21,2020,2,Fri
19800913,1980-09-13,1980,9,Sat
20011205,2001-12-05,2001,12,Wed
20031223,2003-12-23,2003,12,Tue
20141010,2014-10-10,2014,10,Fri
20010709,2001-07-09,2001,7,Mon
19850811,1985-08-11,1985,8,Sun
20170619,2017-06-19,2017,6,Mon
20170101,2017-01-01,2017,1,Sun
20070427,2007-04-27,2007,4,Fri
19560605,1956-06-05,1956,6,Tue
19720830,1972-08-30,1972,8,Wed
19550615,1955-06-15,1955,6,Wed
20081215,2008-12-15,2008,12,Mon
20020521,2002-05-21,2002,5,Tue
19830325,1983-03-25,1983,3,Fri
20210820,2021-08-20,2021,8,Fri
20150521,2015-05-21,2015,5,Thu
19600626,1960-06-26,1960,6,Sun
20080321,2008-03-21,2008,3,Fri
20050210,2005-02-10,2005,2,Thu
20160105,2016-01-05,2016,1,Tue
20030424,2003-04-24,2003,4,Thu
20140605,2014-06-05,2014,6,Thu
19460120,1946-01-20,1946,1,Sun
20170418,2017-04-18,2017,4,Tue
20070129,2007-01-29,2007,1,Mon
19680502,1968-05-02,1968,5,Thu
20131023,2013-10-23,2013,10,Wed
19870506,1987-05-06,1987,5,Wed
20190703,2019-07-03,2019,7,Wed
20120610,2012-06-10,2012,6,Sun
20040304,2004-03-04,2004,3,Thu
20050621,2005-06-21,2005,6,Tue
19630402,1963-04-02,1963,4,Tue
20180824,2018-08-24,2018,8,Fri
19771002,1977-10-02,1977,10,Sun
19980121,1998-01-21,1998,1,Wed
20150313,2015-03-13,2015,3,Fri
20060201,2006-02-01,2006,2,Wed
19910825,1991-08-25,1991,8,Sun
19860119,1986-01-19,1986,1,Sun
20151108,2015-11-08,2015,11,Sun
20060306,2006-03-06,2006,3,Mon
19660515,1966-05-15,1966,5,Sun
19940119,1994-01-19,1994,1,Wed
19670312,1967-03-12,1967,3,Sun
20081014,2008-10-14,2008,10,Tue
20001018,2000-10-18,2000,10,Wed
20200628,2020-06-28,2020,6,Sun
19560715,1956-07-15,1956,7,Sun
20190222,2019-02-22,2019,2,Fri
20160106,2016-01-06,2016,1,Wed
20090816,2009-08-16,2009,8,Sun
20200521,2020-05-21,2020,5,Thu
19620820,1962-08-20,1962,8,Mon
19940204,1994-02-04,1994,2,Fri
19750803,1975-08-03,1975,8,Sun
19990205,1999-02-05,1999,2,Fri
19640305,1964-03-05,1964,3,Thu
20210201,2021-02-01,2021,2,Mon
20121102,2012-11-02,2012,11,Fri
20090207,2009-02-07,2009,2,Sat
19720517,1972-05-17,1972,5,Wed
20031031,2003-10-31,2003,10,Fri
19701105,1970-11-05,1970,11,Thu
19980226,1998-02-26,1998,2,Thu
19860128,1986-01-28,1986,1,Tue
20190325,2019-03-25,2019,3,Mon
19970317,1997-03-17,1997,3,Mon
20140626,2014-06-26,2014,6,Thu
20000224,2000-02-24,2000,2,Thu
20090131,2009-01-31,2009,1,Sat
20221122,2022-11-22,2022,11,Tue
20221023,2022-10-23,2022,10,Sun
20140923,2014-09-23,2014,9,Tue
20040609,2004-06-09,2004,6,Wed
20120314,2012-03-14,2012,3,Wed
19691108,1969-11-08,1969,11,Sat
20081004,2008-10-04,2008,10,Sat
20200303,2020-03-03,2020,3,Tue
20220113,2022-01-13,2022,1,Thu
19821213,1982-12-13,1982,12,Mon
20171107,2017-11-07,2017,11,Tue
20170829,2017-08-29,2017,8,Tue
20220623,2022-06-23,2022,6,Thu
20020204,2002-02-04,2002,2,Mon
19540214,1954-02-14,1954,2,Sun
19681230,1968-12-30,1968,12,Mon
20090405,2009-04-05,2009,4,Sun
20200110,2020-01-10,2020,1,Fri
19840108,1984-01-08,1984,1,Sun
20051017,2005-10-17,2005,10,Mon
20061229,2006-12-29,2006,12,Fri
19910702,1991-07-02,1991,7,Tue
19630917,1963-09-17,1963,9,Tue
20020217,2002-02-17,2002,2,Sun
20170613,2017-06-13,2017,6,Tue
20170625,2017-06-25,2017,6,Sun
19930627,1993-06-27,1993,6,Sun
20201220,2020-12-20,2020,12,Sun
19730629,1973-06-29,1973,6,Fri
19770121,1977-01-21,1977,1,Fri
20120128,2012-01-28,2012,1,Sat
20150411,2015-04-11,2015,4,Sat
19480318,1948-03-18,1948,3,Thu
20100214,2010-02-14,2010,2,Sun
19960721,1996-07-21,1996,7,Sun
20220928,2022-09-28,2022,9,Wed
19920314,1992-03-14,1992,3,Sat
19490527,1949-05-27,1949,5,Fri
19920701,1992-07-01,1992,7,Wed
20070314,2007-03-14,2007,3,Wed
20070302,2007-03-02,2007,3,Fri
19800226,1980-02-26,1980,2,Tue
19710516,1971-05-16,1971,5,Sun
20220210,2022-02-10,2022,2,Thu
20181108,2018-11-08,2018,11,Thu
20151008,2015-10-08,2015,10,Thu
19841128,1984-11-28,1984,11,Wed
20200227,2020-02-27,2020,2,Thu
20121221,2012-12-21,2012,12,Fri
19480531,1948-05-31,1948,5,Mon
20171210,2017-12-10,2017,12,Sun
20150111,2015-01-11,2015,1,Sun
19970429,1997-04-29,1997,4,Tue
19450723,1945-07-23,1945,7,Mon
19970303,1997-03-03,1997,3,Mon
20151028,2015-10-28,2015,10,Wed
20101008,2010-10-08,2010,10,Fri
20180816,2018-08-16,2018,8,Thu
20201105,2020-11-05,2020,11,Thu
19730911,1973-09-11,1973,9,Tue
20080710,2008-07-10,2008,7,Thu
19851206,1985-12-06,1985,12,Fri
20061104,2006-11-04,2006,11,Sat
20060912,2006-09-12,2006,9,Tue
20060203,2006-02-03,2006,2,Fri
20101014,2010-10-14,2010,10,Thu
20091001,2009-10-01,2009,10,Thu
20210314,2021-03-14,2021,3,Sun
20190511,2019-05-11,2019,5,Sat
20070325,2007-03-25,2007,3,Sun
20121013,2012-10-13,2012,10,Sat
20160429,2016-04-29,2016,4,Fri
20100106,2010-01-06,2010,1,Wed
20140906,2014-09-06,2014,9,Sat
19981106,1998-11-06,1998,11,Fri
20070905,2007-09-05,2007,9,Wed
20220924,2022-09-24,2022,9,Sat
19580518,1958-05-18,1958,5,Sun
20130614,2013-06-14,2013,6,Fri
20140221,2014-02-21,2014,2,Fri
20140902,2014-09-02,2014,9,Tue
19690330,1969-03-30,1969,3,Sun
19931227,1993-12-27,1993,12,Mon
20101024,2010-10-24,2010,10,Sun
19551021,1955-10-21,1955,10,Fri
20210124,2021-01-24,2021,1,Sun
20150415,2015-04-15,2015,4,Wed
20100912,2010-09-12,2010,9,Sun
20090827,2009-08-27,2009,8,Thu
19850409,1985-04-09,1985,4,Tue
19671019,1967-10-19,1967,10,Thu
20061119,2006-11-19,2006,11,Sun
19570509,1957-05-09,1957,5,Thu
19920615,1992-06-15,1992,6,Mon
20061227,2006-12-27,2006,12,Wed
20180623,2018-06-23,2018,6,Sat
19870308,1987-03-08,1987,3,Sun
20070430,2007-04-30,2007,4,Mon
19480411,1948-04-11,1948,4,Sun
20200124,2020-01-24,2020,1,Fri
20100307,2010-03-07,2010,3,Sun
19841214,1984-12-14,1984,12,Fri
19491211,1949-12-11,1949,12,Sun
19770505,1977-05-05,1977,5,Thu
19520404,1952-04-04,1952,4,Fri
20070521,2007-05-21,2007,5,Mon
19990826,1999-08-26,1999,8,Thu
20180413,2018-04-13,2018,4,Fri
20130321,2013-03-21,2013,3,Thu
20211222,2021-12-22,2021,12,Wed
20161030,2016-10-30,2016,10,Sun
20140318,2014-03-18,2014,3,Tue
19731215,1973-12-15,1973,12,Sat
20181002,2018-10-02,2018,10,Tue
20220206,2022-02-06,2022,2,Sun
20150808,2015-08-08,2015,8,Sat
19980818,1998-08-18,1998,8,Tue
20221124,2022-11-24,2022,11,Thu
19620201,1962-02-01,1962,2,Thu
19840813,1984-08-13,1984,8,Mon
19650623,1965-06-23,1965,6,Wed
19820919,1982-09-19,1982,9,Sun
19750618,1975-06-18,1975,6,Wed
20010815,2001-08-15,2001,8,Wed
20070212,2007-02-12,2007,2,Mon
20210312,2021-03-12,2021,3,Fri
19720907,1972-09-07,1972,9,Thu
20080909,2008-09-09,2008,9,Tue
20210206,2021-02-06,2021,2,Sat
20010204,2001-02-04,2001,2,Sun
20210619,2021-06-19,2021,6,Sat
19620901,1962-09-01,1962,9,Sat
20200219,2020-02-19,2020,2,Wed
19910331,1991-03-31,1991,3,Sun
20210122,2021-01-22,2021,1,Fri
20150427,2015-04-27,2015,4,Mon
19740319,1974-03-19,1974,3,Tue
20180209,2018-02-09,2018,2,Fri
19970818,1997-08-18,1997,8,Mon
20090923,2009-09-23,2009,9,Wed
19770519,1977-05-19,1977,5,Thu
19770605,1977-06-05,1977,6,Sun
20140416,2014-04-16,2014,4,Wed
19590414,1959-04-14,1959,4,Tue
19840917,1984-09-17,1984,9,Mon
20190722,2019-07-22,2019,7,Mon
20181129,2018-11-29,2018,11,Thu
20070101,2007-01-01,2007,1,Mon
20180210,2018-02-10,2018,2,Sat
19860626,1986-06-26,1986,6,Thu
19751226,1975-12-26,1975,12,Fri
19960319,1996-03-19,1996,3,Tue
20050903,2005-09-03,2005,9,Sat
19690304,1969-03-04,1969,3,Tue
19970312,1997-03-12,1997,3,Wed
19690727,1969-07-27,1969,7,Sun
19890511,1989-05-11,1989,5,Thu
20031102,2003-11-02,2003,11,Sun
19810919,1981-09-19,1981,9,Sat
20100131,2010-01-31,2010,1,Sun
19710308,1971-03-08,1971,3,Mon
20210515,2021-05-15,2021,5,Sat
19700405,1970-04-05,1970,4,Sun
20050501,2005-05-01,2005,5,Sun
19300111,1930-01-11,1930,1,Sat
19911108,1991-11-08,1991,11,Fri
20170305,2017-03-05,2017,3,Sun
20130402,2013-04-02,2013,4,Tue
20000401,2000-04-01,2000,4,Sat
20080509,2008-05-09,2008,5,Fri
20160912,2016-09-12,2016,9,Mon
20100709,2010-07-09,2010,7,Fri
19770104,1977-01-04,1977,1,Tue
19731226,1973-12-26,1973,12,Wed
19731026,1973-10-26,1973,10,Fri
20190211,2019-02-11,2019,2,Mon
19980211,1998-02-11,1998,2,Wed
19961113,1996-11-13,1996,11,Wed
20121214,2012-12-14,2012,12,Fri
19710309,1971-03-09,1971,3,Tue
20100209,2010-02-09,2010,2,Tue
20210524,2021-05-24,2021,5,Mon
20050717,2005-07-17,2005,7,Sun
20170715,2017-07-15,2017,7,Sat
19620401,1962-04-01,1962,4,Sun
19900417,1990-04-17,1990,4,Tue
20101105,2010-11-05,2010,11,Fri
20171215,2017-12-15,2017,12,Fri
19980704,1998-07-04,1998,7,Sat
20160419,2016-04-19,2016,4,Tue
20131105,2013-11-05,2013,11,Tue
20040524,2004-05-24,2004,5,Mon
20220204,2022-02-04,2022,2,Fri
20190103,2019-01-03,2019,1,Thu
20130811,2013-08-11,2013,8,Sun
20161006,2016-10-06,2016,10,Thu
20210724,2021-07-24,2021,7,Sat
20080505,2008-05-05,2008,5,Mon
19951011,1995-10-11,1995,10,Wed
20010915,2001-09-15,2001,9,Sat
19840403,1984-04-03,1984,4,Tue
19800208,1980-02-08,1980,2,Fri
20151011,2015-10-11,2015,10,Sun
20080923,2008-09-23,2008,9,Tue
20141012,2014-10-12,2014,10,Sun
20140219,2014-02-19,2014,2,Wed
20160209,2016-02-09,2016,2,Tue
19710725,1971-07-25,1971,7,Sun
20101128,2010-11-28,2010,11,Sun
20071017,2007-10-17,2007,10,Wed
19611018,1961-10-18,1961,10,Wed
20151025,2015-10-25,2015,10,Sun
20110803,2011-08-03,2011,8,Wed
20170726,2017-07-26,2017,7,Wed
19760601,1976-06-01,1976,6,Tue
20011206,2001-12-06,2001,12,Thu
19680828,1968-08-28,1968,8,Wed
20160414,2016-04-14,2016,4,Thu
20211018,2021-10-18,2021,10,Mon
20170607,2017-06-07,2017,6,Wed
20180304,2018-03-04,2018,3,Sun
20020131,2002-01-31,2002,1,Thu
